2016-10-11 23:30;6,9;9,555375402;81,68;89,81;43,56603241;3,981157112,6863
2016-10-11 23:45;6,86;9,449455261;81,66;89,28;43,56603241;3,955586169,6863
2016-10-12 00:00;6,74;9,449455261;81,66;91,7;43,56603241;4,062805239,6864
2016-10-12 00:15;6,71;9,449455261;82,02;92,76;44,33686226;4,065446571,6864
2016-10-12 00:30;6,63;9,108839968;82,77;91,25;44,37628937;4,074679183,6864
2016-10-12 00:45;6,63;9,255407144;83,59;91,67;44,37628937;4,180860059,6864
2016-10-12 01:00;6,63;9,075609207;83,7;92,71;44,37628937;4,240153049,6865
2016-10-12 01:15;6,63;9,075609207;83,7;92,47;44,37628937;4,229176491,6865
2016-10-12 01:30;6,63;9,075609207;83,7;93,23;44,37628937;4,263935592,6865
2016-10-12 01:45;6,63;8,922408832;83,7;93,4;44,37628937;4,271710655,6865
2016-10-12 02:00;6,63;8,756556242;83,7;93,62;44,37628937;4,2817725,6866
2016-10-12 02:15;6,58;8,722057343;83,7;94,31;44,37628937;4,313330105,6866
2016-10-12 02:30;6,44;8,722057343;83,7;94,87;45,12180362;4,256682718,6866
2016-10-12 02:45;6,44;8,722057343;83,7;95,64;45,13618851;4,289631431,6866
2016-10-12 03:00;6,44;8,722057343;83,7;96,46;45,13618851;4,326409952,6867
2016-10-12 03:15;6,33;8,722057343;83,7;97,63;45,13618851;4,378886623,6867
2016-10-12 03:30;6,33;8,89368006;84,21;100,46;45,13618851;4,565406059,6867
2016-10-12 03:45;6,33;8,737026336;84,7;98,48;45,13618851;4,531548411,6867
2016-10-12 04:00;6,33;8,722057343;84,88;97,66;45,13618851;4,514261305,6868
2016-10-12 04:15;6,32;8,411810395;84,99;95,93;45,13618851;4,446566245,6868
2016-10-12 04:30;6,17;8,348211288;84,99;97,26;45,13618851;4,508214667,6868
2016-10-12 04:45;6,17;8,591211639;85,42;100,02;45,11862808;4,688210905,6868
2016-10-12 05:00;6,14;8,348211288;85,74;102,22;44,37628937;4,917629756,6869
2016-10-12 05:15;6,14;8,552496972;85,74;102,22;44,37628937;4,917629756,6869
2016-10-12 05:30;6,14;8,722057343;85,74;105,64;44,37628937;5,08216012,6869
2016-10-12 05:45;6,12;8,722057343;85,74;108,64;44,37628937;5,226485,6869
2016-10-12 06:00;6,03;8,7068335;85,74;111,58;44,37628937;5,367923383,6870
2016-10-12 06:15;6,03;8,348211288;85,74;115,73;44,37628937;5,567572801,6870
2016-10-12 06:30;6,03;8,348211288;85,74;115,01;44,37628937;5,532934829,6870
2016-10-12 06:45;6,03;8,348211288;85,74;112,58;44,37628937;5,416031676,6870
2016-10-12 07:00;6,03;8,348211288;85,38;113,61;44,37628937;5,418014711,6871
2016-10-12 07:15;6,03;8,685341922;84,47;115,69;44,37628937;5,394765019,6871
2016-10-12 07:30;6,03;8,722057343;83,45;114,94;44,37628937;5,223436372,6871
2016-10-12 07:45;6,03;8,116326212;82,34;113,81;43,60972419;5,126624081,6871
2016-10-12 08:00;6,03;8,006157518;81,74;113,74;43,35545731;5,077735269,6872
2016-10-12 08:15;6,03;8,348211288;81,3;115,42;43,35545731;5,093670562,6872
2016-10-12 08:30;6,03;8,105470638;80,79;118,42;43,35545731;5,155823586,6872
2016-10-12 08:45;6,03;7,931932031;79,67;118,68;43,35545731;5,012548378,6872
2016-10-12 09:00;6,03;8,077928088;79,51;118,68;43,35545731;4,990463349,6873
2016-10-12 09:15;6,03;7,949798584;79,51;120,77;43,35545731;5,078347309,6873
2016-10-12 09:30;6,03;8,19963201;79,3;120,91;43,35545731;5,054703013,6873
2016-10-12 09:45;6,09;8,500784945;77,8;121,3;43,35545731;4,8593892,6873
2016-10-12 10:00;6,21;8,721527893;76,58;124,77;43,35545731;4,821360962,6874
2016-10-12 10:15;6,29;9,000608203;76,35;123,76;43,35545731;4,749226409,6874
2016-10-12 10:30;6,29;9,079777365;76,09;124,65;43,35545731;4,745686235,6874
2016-10-12 10:45;6,34;9,424886703;75,55;127,15;43,35545731;4,761009907,6874
2016-10-12 11:00;6,46;9,424886703;75,55;127,55;43,35545731;4,775987523,6875
2016-10-12 11:15;6,54;9,424886703;74,83;130,28;43,35545731;4,769113285,6875
2016-10-12 11:30;6,59;9,424886703;74,53;130,49;43,35545731;4,731270544,6875
2016-10-12 11:45;6,66;9,424886703;74,53;132,1;43,35545731;4,789645481,6875
2016-10-12 12:00;6,74;9,424886703;74,06;133,23;43,35545731;4,757788382,6876
2016-10-12 12:15;6,8;9,556060476;73,95;135;43,35545731;4,803725634,6876
2016-10-12 12:30;6,86;9,614235543;73,95;135,75;43,35545731;4,830412999,6876
2016-10-12 12:45;6,74;9,400320053;74,07;134,91;43,35545731;4,819352089,6876
2016-10-12 13:00;6,86;9,572911484;74,75;136,21;43,35545731;4,973517087,6877
2016-10-12 13:15;6,99;9,77438003;74,75;135,02;43,35545731;4,930065906,6877
2016-10-12 13:30;7;9,723318822;74,75;135,41;43,35545731;4,944306209,6877
2016-10-12 13:45;6,99;9,683357259;74,75;131,94;43,35545731;4,817604026,6877
2016-10-12 14:00;7,04;9,778907741;74,75;133,57;43,35545731;4,87712119,6878
2016-10-12 14:15;7,04;9,875333114;74,75;133,95;43,35545731;4,890996357,6878
2016-10-12 14:30;7,04;9,725032806;74,41;131,59;43,35545731;4,752788464,6878
2016-10-12 14:45;7,01;9,916304494;75,53;134,36;43,35545731;5,027856085,6878
2016-10-12 15:00;7,04;10,09887886;77,54;132,75;43,35545731;5,277943834,6879
2016-10-12 15:15;7,04;10,09887886;77,58;130,72;43,18586376;5,22909951,6879
2016-10-12 15:30;7,04;10,09887886;77,58;130,77;42,76493454;5,295119918,6879
2016-10-12 15:45;7,04;10,05095346;77,58;135,96;42,76493454;5,505272647,6879
2016-10-12 16:00;7,04;9,725032806;78,57;133,43;42,35560227;5,619985734,6880
2016-10-12 16:15;7,01;9,725032806;81,36;132,59;42,34378433;6,016672519,6880
2016-10-12 16:30;6,82;9,725032806;83,35;132,37;42,34378433;6,313057145,6880
2016-10-12 16:45;6,76;9,706219211;84,15;132,31;42,34378433;6,433302699,6880
2016-10-12 17:00;6,77;9,351186752;84,23;132,1;42,34378433;6,43538305,6881
2016-10-12 17:15;6,67;9,351186752;85,17;128;42,34378433;6,375586311,6881
2016-10-12 17:30;6,66;8,947411685;85,74;125,92;42,34378433;6,355460649,6881
2016-10-12 17:45;6,66;8,695770706;84,75;123,52;42,34378433;6,092103329,6881
2016-10-12 18:00;6,66;8,896882115;84,23;120,96;42,34378433;5,892686856,6882
2016-10-12 18:15;6,48;8,977340698;83,76;120,39;42,34378433;5,799109217,6882
2016-10-12 18:30;6,48;8,977340698;83,8;120,91;42,34378433;5,829782286,6882
2016-10-12 18:45;6,39;8,977340698;84,7;117,72;42,34378433;5,799197033,6882
2016-10-12 19:00;6,36;8,977340698;80,37;114,6;42,34378433;5,068368519,6883
2016-10-12 19:15;6,36;8,977340698;78,63;116,48;42,34378433;4,915792013,6883
2016-10-12 19:30;6,31;8,877122494;79,88;117,39;42,34378433;5,124860502,6883
2016-10-12 19:45;6,18;8,623788834;80,29;115,96;42,34378433;5,117727264,6883
2016-10-12 20:00;6,24;8,623788834;81,47;118,74;43,07048398;5,303019882,6884
2016-10-12 20:15;6,26;8,623788834;83,23;119,16;43,56603241;5,497017369,6884
2016-10-12 20:30;6,2;8,623788834;84,62;116,04;43,56603241;5,540683151,6884
2016-10-12 20:45;6,29;8,428548563;85,27;114,51;43,39333618;5,577196554,6884
2016-10-12 21:00;6,2;8,49295393;85,75;114,84;42,76493454;5,741313164,6885
2016-10-12 21:15;6,1;8,623788834;86,54;115,69;42,76493454;5,890105659,6885
2016-10-12 21:30;6,04;8,623788834;86,54;111,53;42,76493454;5,678308273,6885
2016-10-12 21:45;6,03;8,623788834;86,54;109,68;42,76493454;5,584119532,6885
2016-10-12 22:00;6,06;8,623788834;86,54;108,57;42,76493454;5,527606287,6886
2016-10-12 22:15;6,03;8,623788834;86,54;107,06;42,76493454;5,450727909,6886
2016-10-12 22:30;6,03;8,393280757;86,54;105,7;43,39683876;5,303803329,6886
2016-10-12 22:45;6,04;8,605070777;86,54;102,41;43,56603241;5,118565654,6886
2016-10-12 23:00;6,03;8,623788834;86,82;101,49;43,56603241;5,105633814,6887
2016-10-12 23:15;6,07;8,553234529;87,6;99,28;43,56603241;5,084521019,6887
2016-10-12 23:30;6,14;8,24994278;86,99;98,69;43,56603241;4,984287797,6887
2016-10-12 23:45;6,14;8,24994278;85,97;98,43;43,86298708;4,820392242,6887
2016-10-13 00:00;6,21;8,24994278;85,33;102,19;44,37628937;4,867456922,6888
2016-10-13 00:15;6,23;8,382770698;84,54;99,16;44,37628937;4,632024071,6888
2016-10-13 00:30;6,21;8,623788834;84,23;97,54;44,37628937;4,52118184,6888
2016-10-13 00:45;6,21;8,542885224;83,9;98,38;44,37628937;4,522358523,6888
2016-10-13 01:00;6,18;8,075121096;83,7;99,73;44,37628937;4,561217383,6889
