2019;1;1;0;4,542157079;37,77405865;6,6
2019;1;1;1;4,739108031;34,71091206;4,4
2019;1;1;2;5,109050116;33,59704112;8,2
2019;1;1;3;5,25453876;33,33366193;8,2
2019;1;1;4;4,541181062;35,72843027;8,3
2019;1;1;5;3,747330502;39,04731258;7,1
2019;1;1;6;3,699242204;42,25148339;5,9
2019;1;1;7;2,85795922;45,49701641;6,4
2019;1;1;8;2,014271379;46,17717971;5,4
2019;1;1;9;1,284913789;47,69417206;5
2019;1;1;10;1,331065868;47,45243441;5,8
2019;1;1;11;2,299675265;45,91859252;5
2019;1;1;12;3,031352228;44,54893481;4,6
2019;1;1;13;2,819843184;47,75274949;4,3
2019;1;1;14;2,753937783;48,06829423;5,1
2019;1;1;15;2,79947091;47,61640515;3,5
2019;1;1;16;2,716394449;48,48091857;5
2019;1;1;17;3,314027863;46,68660451;5,6
2019;1;1;18;3,455173301;44,9384994;7,7
2019;1;1;19;3,048044616;45,91762733;7,8
2019;1;1;20;2,382249647;46,13217225;5,7
2019;1;1;21;0,764054161;50,53115661;5,9
2019;1;1;22;-0,278290698;51,09031665;7,8
2019;1;1;23;-0,527912722;49,88462521;7,7
2019;1;2;0;-0,262111225;47,43109174;7,6
2019;1;2;1;-0,472159204;47,5264632;8,5
2019;1;2;2;-0,91116272;50,94722015;7,7
2019;1;2;3;-1,282267667;53,77234535;8,3
2019;1;2;4;-1,751166058;55,84268623;7
2019;1;2;5;-2,138806;56,59036644;7,7
2019;1;2;6;-2,322894274;62,79923181;7,9
2019;1;2;7;-2,579713331;63,27505127;6,3
2019;1;2;8;-2,785825955;62,78788954;5,8
2019;1;2;9;-3,036163007;64,41213822;6,2
2019;1;2;10;-2,825049674;64,35546111;5,2
2019;1;2;11;-2,400527738;65,37492338;6,1
2019;1;2;12;-2,058770491;63,7242618;4,9
2019;1;2;13;-1,919385072;63,38669346;5,6
2019;1;2;14;-2,110042909;63,9137772;4
2019;1;2;15;-2,441906966;64,78930762;3,2
2019;1;2;16;-2,566806521;65,84704678;4,3
2019;1;2;17;-1,953799673;59,78141993;5,2
2019;1;2;18;-1,627541582;56,79096991;5,2
2019;1;2;19;-1,337251541;54,65592274;4,9
2019;1;2;20;-1,675649892;57,76394645;5
2019;1;2;21;-1,647001258;56,27870214;3,6
2019;1;2;22;-1,811570808;51,27620349;3,3
2019;1;2;23;-2,159119307;51,93249746;3,5
2019;1;3;0;-2,107694805;52,00862845;3,6
2019;1;3;1;-2,053598856;52,72989616;3,1
2019;1;3;2;-1,981245889;52,30094053;2,7
2019;1;3;3;-1,931591375;52,86754843;2,9
2019;1;3;4;-2,090656797;54,3069493;2,2
2019;1;3;5;-2,627314701;56,2795134;2,2
2019;1;3;6;-3,70351659;61,93918892;0,7
2019;1;3;7;-5,55838295;63,98539077;1,2
2019;1;3;8;-6,465535897;65,24448964;1
2019;1;3;9;-6,400898301;68,73362221;1,2
2019;1;3;10;-5,49056851;66,56488663;1,5
2019;1;3;11;-2,937774634;59,71040016;1,1
2019;1;3;12;-1,569828873;58,01617544;0,7
2019;1;3;13;-1,240151224;58,00145819;0,5
2019;1;3;14;-1,099977521;58,1400859;0,8
2019;1;3;15;-1,292490182;58,55555861;2,5
2019;1;3;16;-1,171229395;60,38746586;1,8
2019;1;3;17;-1,390738941;60,63529724;2
2019;1;3;18;-1,360647784;60,45153051;2,3
2019;1;3;19;-1,31146469;57,9161788;2,6
2019;1;3;20;-1,41956513;57,65602755;3
2019;1;3;21;-0,792482144;55,84633332;4
2019;1;3;22;-0,167054081;50,62917417;3,3
2019;1;3;23;0,131345725;49,11170554;3,6
2019;1;4;0;-0,68271201;48,3947114;4,7
2019;1;4;1;-1,18481298;48,76081142;4,2
2019;1;4;2;0,129616525;47,08587383;4,3
2019;1;4;3;1,487987075;43,46296974;2,4
2019;1;4;4;3,082242347;40,75934119;4,9
2019;1;4;5;3,765695246;40,27796471;4,6
2019;1;4;6;5,078752248;41,47616823;4,1
2019;1;4;7;4,990094404;40,25809824;3,8
2019;1;4;8;4,707078333;42,46541262;3,5
2019;1;4;9;4,188328031;45,33651089;2,4
2019;1;4;10;3,636661964;47,49215601;4
2019;1;4;11;3,296379726;45,0967192;3,7
2019;1;4;12;3,119714013;43,28538954;4,1
2019;1;4;13;3,07803876;42,2918821;3,5
2019;1;4;14;2,87682834;44,66996582;3,4
2019;1;4;15;2,350315468;46,48893154;3,8
2019;1;4;16;2,768470242;44,45319088;4,6
2019;1;4;17;3,483934386;44,11674451;4,3
2019;1;4;18;3,718674961;43,07748747;4,7
2019;1;4;19;3,828167806;41,83411139;4,4
2019;1;4;20;4,64915583;39,75110099;3,4
2019;1;4;21;4,26692308;40,37953681;3,2
2019;1;4;22;4,523756606;39,65369129;2,8
2019;1;4;23;4,616721709;38,34129176;1,8
2019;1;5;0;4,28663928;38,84761587;1,6
2019;1;5;1;3,932533389;40,37262379;2,1
2019;1;5;2;3,424787687;41,25314539;1,3
2019;1;5;3;2,759317192;42,89711537;2,7
2019;1;5;4;1,351184667;46,77561574;1,6
2019;1;5;5;0,467509505;48,67802454;2,2
2019;1;5;6;0,924678959;48,61161785;2,9
2019;1;5;7;-0,261472679;51,95717834;2,3
2019;1;5;8;-0,870971043;54,95401416;1,4
2019;1;5;9;0,264780244;50,94940482;1,8
2019;1;5;10;0,841470517;49,66892555;1,9
2019;1;5;11;1,206608303;49,2315079;2,5
2019;1;5;12;1,756313264;46,63016149;1,6
2019;1;5;13;1,868548673;49,59683993;1,3
2019;1;5;14;1,637423658;50,950035;1,6
2019;1;5;15;1,293581093;46,78677086;2,4
2019;1;5;16;1,107031863;49,17660404;2,2
2019;1;5;17;0,910803958;49,68097746;1,6
2019;1;5;18;0,674729325;51,83273501;1,4
2019;1;5;19;0,265661014;53,4444477;0,6
2019;1;5;20;0,785679326;53,5247884;0,7
2019;1;5;21;1,14573405;48,1661855;0,7
2019;1;5;22;1,127610241;46,52376142;0
2019;1;5;23;1,004894894;47,17874839;2,7
2019;1;6;0;1,046007733;47,37556623;1,9
2019;1;6;1;1,088935754;46,36697174;1,1
2019;1;6;2;0,951559169;46,60394507;1,7
2019;1;6;3;0,65945554;47,34934315;1
2019;1;6;4;0,712638439;46,61000423;0,9
2019;1;6;5;0,984191867;46,77931013;1
2019;1;6;6;1,087187949;46,84336566;0,7
2019;1;6;7;0,172001072;47,63812277;0,9
2019;1;6;8;0,41238336;48,12939794;1,3
2019;1;6;9;0,448632146;46,8644362;1,6
2019;1;6;10;0,578310656;46,71021389;3,1
2019;1;6;11;1,315273159;43,30339711;2,2
2019;1;6;12;2,485942274;41,76872615;3,2
2019;1;6;13;2,824507781;41,97966375;2,5
2019;1;6;14;2,785996295;43,4672759;2,1
2019;1;6;15;2,287231991;46,15292569;1,8
2019;1;6;16;2,176155019;47,64771527;1,2
2019;1;6;17;2,166239889;47,91805283;1,6
2019;1;6;18;2,116884475;48,01585717;1,7
2019;1;6;19;1,753562948;49,06730502;2,4
2019;1;6;20;2,054951009;49,50972044;2,2
2019;1;6;21;2,305120357;46,96635992;1,5
2019;1;6;22;2,121450852;45,67460874;1,2
2019;1;6;23;1,887577824;45,42817309;2,4
2019;1;7;0;1,98527718;43,15907145;2,6
2019;1;7;1;1,689358112;45,09258108;2,2
2019;1;7;2;1,249975704;45,77522548;2,2
2019;1;7;3;1,376873644;47,43477332;1,8
2019;1;7;4;0,640749376;48,2378938;1,7
2019;1;7;5;1,032392623;48,01621649;1,4
2019;1;7;6;1,75827103;50,06413554;1,9
2019;1;7;7;1,484266569;52,53114313;1
2019;1;7;8;0,349774948;52,75520784;1,3
2019;1;7;9;0,250893228;52,63629122;1,7
2019;1;7;10;1,149964696;51,22131276;0,6
2019;1;7;11;1,582460343;51,97783113;0
